_id,aha1,aha2,aha3,beforeBreakMovesets[0][0],beforeBreakMovesets[1][0],beforeBreakMovesets[2][0],beforeBreakMovesets[3][0],beforeBreakMovesets[4][0],beforeBreakMovesets[5][0],beforeBreakMovesets[6][0],beforeBreakMovesets[7][0],beforeBreakMovesets[8][0],beforeBreakMovesets[9][0],beforeBreakMovesets[10][0],beforeBreakMovesets[11][0],beforeBreakMovesets[12][0],beforeBreakMovesets[13][0],beforeBreakMovesets[14][0],beforeBreakMovesets[15][0],beforeBreakMovesets[16][0],beforeBreakMovesets[17][0],beforeBreakMovesets[18][0],beforeBreakMovesets[19][0],beforeBreakMovesets[20][0],beforeBreakMovesets[21][0],beforeBreakMovesets[22][0],beforeBreakMovesets[23][0],beforeBreakMovesets[24][0],beforeBreakMovesets[25][0],beforeBreakMovesets[26][0],beforeBreakMovesets[27][0],beforeBreakMovesets[28][0],beforeBreakMovesets[29][0],beforeBreakMovesets[30][0],beforeBreakMovesets[31][0],beforeBreakMovesets[32][0],beforeBreakMovesets[33][0],beforeBreakMovesets[34][0],beforeBreakMovesets[35][0],beforeBreakMovesets[36][0],beforeBreakMovesets[37][0],beforeBreakMovesets[38][0],beforeBreakMovesets[39][0],beforeBreakMovesets[40][0],beforeBreakMovesets[41][0],beforeBreakMovesets[42][0],beforeBreakMovesets[43][0],beforeBreakMovesets[44][0],beforeBreakMovesets[45][0],beforeBreakMovesets[46][0],beforeBreakMovesets[47][0],beforeBreakMovesets[48][0],beforeBreakMovesets[49][0],beforeBreakMovesets[50][0],beforeBreakMovesets[51][0],beforeBreakMovesets[52][0],beforeBreakMovesets[53][0],beforeBreakMovesets[54][0],beforeBreakMovesets[55][0],beforeBreakMovesets[56][0],beforeBreakMovesets[57][0],beforeBreakMovesets[58][0],completedEarly,completedLevel,condition,correctValue,difficultyValue,durationAfterBreak,durationBeforeBreak,durationBreak,durationToBeatGame,idleTime,incorrectValue,levelNumber,nm1,nm2,nm3,playerId,prolificPID,r1b,r2b,r3b,scrollCount,sessionID,stuckValue,studyID,afterBreakMovesets[0][0],afterBreakMovesets[1][0],afterBreakMovesets[2][0],afterBreakMovesets[3][0],afterBreakMovesets[4][0],afterBreakMovesets[5][0],afterBreakMovesets[6][0],afterBreakMovesets[7][0],afterBreakMovesets[8][0],afterBreakMovesets[9][0],afterBreakMovesets[10][0],afterBreakMovesets[11][0],afterBreakMovesets[12][0],afterBreakMovesets[13][0],afterBreakMovesets[14][0],afterBreakMovesets[15][0],afterBreakMovesets[16][0],afterBreakMovesets[17][0],afterBreakMovesets[18][0],afterBreakMovesets[19][0],afterBreakMovesets[20][0],afterBreakMovesets[21][0],afterBreakMovesets[22][0],afterBreakMovesets[23][0],afterBreakMovesets[24][0],afterBreakMovesets[25][0],afterBreakMovesets[26][0],afterBreakMovesets[27][0],afterBreakMovesets[28][0],afterBreakMovesets[29][0],afterBreakMovesets[30][0],afterBreakMovesets[31][0],e1,e2,e3,f1,f2,f3,mw1,mw2,mw3,pw,r1,r2,r3,ra
6605e5e11b35cda2746f5dab,1,5,4,udrrddlludrruulldlu,luurdldr,uldrrrddlludrruullulduuurdddrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,18,5,180.16,165.66,257.08,602.90,261,0,5,6,6,4,1711661889130150634,65c273252f46c0f1081a4d8d,3,4,5,,6605e32eb46f9601bd2de888,2,65f423754adf51958397327d,udrrddlludrruullulduuurdddrrddllu,udluuurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,7,6,6,1,1,4,1,3,4,4,4
6605e6061b35cda2746f5db2,7,6,7,udrrddlludrruulluluurdddrrd,luurdldrr,rrddlludrruulldluuu,luurdldr,rrddlludrruulldluudru,rrddlludrruullulduuurdddrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,13,6,150.98,123.18,267.45,541.61,142,0,5,7,6,6,1711661917284689385,5a3249cf4f278f00012859a9,4,5,4,,6605e35596e9d38e42154279,6,65f423754adf51958397327d,rrddlludrruulldluu,udrrddlludrruullulduuurdddrrddlludrruull,rrddlludrruulldluudruudl,luurdldr,rrddlludrruulluluurdddrrddlluluurdrrddlludrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,6,6,7,1,2,1,2,4,5,4,7
6605e6471b35cda2746f5dc4,3,6,6,du,rrddlludrruulluuldduu,luurdldd,duluuurddldrr,rrddlludrruullulduuurdddrrddlludrruulld,duluurdldrr,d,duluurdldr,uddurrddl,duudrrddl,rrddlludrruulluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,141.98,129.13,219.42,490.53,133,,5,5,5,5,1711661295695600705,6101fa3f1d04844272d9a714,3,3,4,21,6605e0e6a15c7cce04adfc3d,6,65f423754adf51958397327d,rrddlludrruulldluuurdlddrdrruullulduru,rrddlludrruulldluudruuddluu,luurdldrrld,uddurrddl,luurdldrd,rrddlludrruulldlur,rrddlludrruullulduuurdddrrddlludrruull,rrddllulurluurddr,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,4,5,3,6,6,6,1,3,3,3,6
6605e6e51b35cda2746f5de4,5,3,5,rrddlludrruulldluuurdldrrlulu,rrddlludrruullulduuurdddrrddlluuuulddrr,rrddlludrruulldluuurdldrddrruullulduru,udrrddlludrruulluluurdldduurdldrdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,19,6,180.41,146.85,234.94,562.20,196,0,5,6,5,5,1711662200212480029,65cb897841f626287ba0d821,3,4,4,,6605e46f736730bb1b315d0c,5,65f423754adf51958397327d,udrrddlluluuuurdldddrdrruulldluu,luuurddldrl,rrddlludrruullulduuurdddrrddlluulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,5,5,4,6,6,6,2,3,3,3,5
6605e6e61b35cda2746f5de6,6,6,6,udrrddlludrruullulduuurddld,udrrddlluu,rrddlludrruulldluuurdlddrdrruulluldu,rrddlludrruulldluud,rrddlludrruull,rrddlludrruulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,12,6,146.78,123.37,242.47,512.62,167,0,5,6,6,6,1711661396617534609,626af8ea8c93e250e03bfaa6,4,4,4,,6605e14999e2c77aa09296e3,5,65f423754adf51958397327d,rrddlludrruulldluu,udrrddlludrruulluluurddduldrrrddlludrruull,rrddlludrruulldlu,luurdldr,udrrddlludrruulluluurddduldrrrddllud,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,4,3,4,5,5,5,3,3,3,4
6605e7101b35cda2746f5df7,5,6,7,rrddlludrruullulduuurdddrrddlludrruull,dluuurdldrr,rrddlludrruulluld,rrddlludrruulluluurddddlurrrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,7,171.28,120.13,236.29,527.69,162,,5,7,7,7,1711661507704140168,5cc4b3f36f21710001a49557,5,5,5,16,6605e1b8400001b036ce10cc,6,65f423754adf51958397327d,d,udrrddlluluuuurdldddrdrruulluld,udrrddlluu,udrrddlludrruullulduuurddldrddrruull,luurdldrrldur,udrrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,7,7,7,1,1,1,1,5,5,5,4
6605e7281b35cda2746f5e06,5,6,6,uluurddldrr,d,uluurddldrdlurr,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,139.53,130.45,17.75,287.73,207,,5,,,,1711662726897400711,63654cdedbe6471bd17d9850,3,3,4,,6605e4e4b36af9e201735734,5,65f423754adf51958397327d,uldrrrddlludrruullulduuurdddrrddlludrruulluuld,udrrddlludrruulldluruuldduuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e73b1b35cda2746f5e0a,4,5,5,udrrddlludrruullulduuurdddrrddlluuu,du,rrddlludrruullulduuurdddrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,133.64,160.50,252.02,546.16,209,,5,5,6,6,171166223815246539,5de7283098e7956ab99b23e0,2,2,3,0,6605e49346875175bd00d207,6,65f423754adf51958397327d,luurdulddrd,rrddllulurluurdddu,rrddlludrruullulduuurddulddrddrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,5,4,5,6,6,5,3,3,4,4,5
6605e74a1b35cda2746f5e10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711661673180101841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,3,5,1,7,7,7,1,3,3,3,2
6605e7501b35cda2746f5e13,2,2,2,luurdldrr,rrddlludrruullulduuurdddrrddlludrruull,luurdldrr,rrddlludrruullulduuurddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,4,175.66,142.95,14.29,332.89,264,,5,,,,1711660933039455084,60cbfa0478bcd18dc14647d3,2,2,2,,6605df76a3142b1f270f837b,4,65f423754adf51958397327d,uluurdd,udrrddllulurluuurdldddrdrruulldluuurdlddrdrruulluldu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e76b1b35cda2746f5e19,7,7,7,rrddlludrruullulduuurd,rrddlludrruulldluuu,rrddlludrruulldluuu,d,u,luurdld,luurd,rrddlludrruulluluurdddrrddlluluurdrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,7,43.85,136.25,218.96,399.06,72,,5,7,7,7,1711662222047161991,616f0b4cde85d60d1d2cb938,4,4,4,16,6605e481dff22ab59331a781,7,65f423754adf51958397327d,rrddlludrruulldluu,rrddlludrruulluluurdddrrddlluluurdrrddlludrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,5,4,3,5,5,5,2,4,4,4,6
6605e7761b35cda2746f5e1e,6,6,6,rrddlludrruulldluudr,udrrddlludrruullulduuurddldrddrruulrddll,udrrddlludrruulldluu,rrddlludrruulldluuu,rrddlludrruulluluurdddrrddllulurludrddrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,153.48,78,,5,,,,1711662560469546109,627f448165ed9095fd43cfd1,,,,,6605e3b93bedd4cd34f3d300,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7861b35cda2746f5e22,7,7,7,d,rrddllulurrl,d,rrddlludrruullulduuurdddrrddlluuuu,d,rrddlludrruullulduuurdddrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,7,121.70,128.79,11.18,261.68,185,,5,,,,1711661766402210154,65711e994605282102a742af,4,3,4,,6605e2afa2a1a1869995c805,7,65f423754adf51958397327d,luurdldrdurl,rrddlludrruulluluurdddrrddlluluurdrrddlludrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7c41b35cda2746f5e35,7,6,7,rrddlludrruulldluu,luuurddldrl,rrddllulurluurdd,rrddlludrruulldluuurdld,udrrddlludrruulluluurddldrddrruulrddlluu,rrddlludrruullulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,6,98.67,142.46,221.82,462.95,150,,5,6,5,5,1711661948888375765,5d5b705b74428400019fbf5e,3,3,4,12,6605e2abbb3e6cdaf4d5bd85,5,65f423754adf51958397327d,luurdldrl,rrddlludrruulluluurddldrrlddrru,luurdldrl,udrrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,6,4,3,6,5,5,2,3,3,3,4
6605e7e01b35cda2746f5e39,5,5,6,rrddlludrruullulduuurdddrrddll,rrddlludrruulldluu,udrrddlludrruulluluurddl,rrddlludrruulldluu,rrddlludrruulldluu,luurdldr,rrddlludrruulldluuurdldr,rrddlludrruul,luurdldrr,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,173.65,91,,5,,,,1711662511038363014,6333dafae0a6b172dd2bd2af,,,,,6605e5a6ec81b4ef81ebcacf,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7ec1b35cda2746f5e3c,5,5,5,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,56.36,37,,5,,,,1711662836131923529,65d587bdbb77499449d5e178,,,,,6605dfbcc27ea23285653aba,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7f01b35cda2746f5e3e,2,2,2,rrddlludrruullulduuurddldrddrruull,rrddlludrruullulduuurdddrrddllu,rrddlludrruulldluuurdlddrdrruullulduur,rrddllulurrlddrru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,21,5,180.09,178.15,241.15,599.39,236,0,5,4,4,4,171166230638130833,5b5df59dd113f600012de8e9,5,5,5,,6605e49499e2c77aa09297a4,5,65f423754adf51958397327d,rrddlludrruullulduuurdddrrddlludrruullulu,rrddlludrruulldluuurdul,durrddl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,6,7,6,7,4,4,1,4,4,4,3
6605e8011b35cda2746f5e46,6,6,6,udrrddlludrruullulduuurddldrddrruull,udrrddllulurluuurdlddrddrruulldluruul,udrrddlludrruulluluurdddrrddlluluurdrrddlludrruullul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,5,40.93,180.00,18.07,239.01,131,,5,,,,1711662177954822068,65cc2d3922d9d93de62d5b8f,3,4,4,,6605e455950316db1de54573,2,65f423754adf51958397327d,udrrddlludrruulluluurdddrrddlluluurdrrddlludrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8061b35cda2746f5e4b,2,2,3,rrddlludrruulldluu,udrrddlludrruullulduuurdddrrddlludrruu,rrddlludrruulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,19,5,147.52,145.74,275.52,568.77,216,0,5,4,5,5,1711662466127870362,64e970e4337e163e71677537,3,4,4,,6605e57b23c13f6c284ce885,3,65f423754adf51958397327d,luurdldr,udrrddlludrruullulduuurdddrrddlludrruul,rrddlludrruullulduuurdddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,6,6,6,5,3,4,3,3
6605e8271b35cda2746f5e57,3,3,3,rrddlludrruullulduuurdddrrddlludrruull,rrddlludrruulluluurdd,rrddlludrruulldluuurd,luurdldrld,rrddlludrruullulduuurdddrrddlludrruulld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,6,176.68,123.63,242.08,542.39,180,0,5,5,5,5,1711662637292207746,60fc2c77936c9ced66c7f6e3,2,2,4,,6605e622ac1e82954e050bdf,6,65f423754adf51958397327d,rrddlludrruulldluuurddrrddlludrruulluldruuu,luurdldrl,rrddll,rrddlludrruullulduuurdddrrddlludrruulld,udrrddlludrruullulduuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,6,6,6,3,2,2,2,2,3,4,5
6605e82d1b35cda2746f5e5b,7,7,7,rrddlludrruullulduuurdddrrddlludrruull,rrddlludrruulldluu,rrddlludrruulluluurdddrrddlluluurdrrddlludrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,122.38,67,,5,,,,1711662141321713172,65ec32b540cb115908f6c15e,,,,,6605e43294c22175e5fc95d9,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8431b35cda2746f5e60,1,1,1,d,rrddlludrruullulduuurdl,rrddlludrruulluldurul,luurdldrrld,rrddlludrruullulduuurddldrddrruull,rrddlludrruulldluuurddrrddlludrruullulduu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,7,122.82,135.75,232.47,491.04,125,,5,1,2,1,1711662084180101183,5bb6dabb1795ab0001c77aa0,3,2,4,17,6605e3fad082e8766d72adec,7,65f423754adf51958397327d,rrddlludrruullulduuurdddrrddlludrruulld,rrddlludrruulldluu,rrddlludrruull,rrddlludrruulldluu,rrddlludrruulluddluuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,7,7,7,1,1,1,1,3,3,4,5
6605e84a1b35cda2746f5e63,4,5,5,luuurddl,rrddlludrruullulduuurdddrrddlludrruull,luurd,dluuurdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,127.71,127.89,241.05,496.65,167,,5,6,,6,1711662575235487712,62869a1b7fff9c9a48fe6087,4,4,5,16,6605e5e8fb3acb4dc8df4711,6,65f423754adf51958397327d,d,uldrrrddlludrruulldluruulu,rrddlludrruulldluuurdlddrdrruullu,uluurddldrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,3,2,2,1,4,4,4,6
6605e8541b35cda2746f5e66,1,1,3,rrddlludrruulluldruul,luurdulddrdur,rrddlludrruulluldruluurdddrrddlludrruullu,luurdldrdur,rrddlludrruullulduuurddldrddrruulluluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,121.58,137.06,22.92,281.56,139,,5,,,,1711662641127459896,5d5b67ab9ad5a300181398dc,3,2,4,,6605e62432835c53c090553e,7,65f423754adf51958397327d,durrddl,luurdldrrldur,d,rrddlludrruullulduuurdddrrddlludrruull,l,luurdldrdur,rrddlluluruluurdddrldu,uldrdurrddl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8541b35cda2746f5e67,2,3,2,rrddlludrruulldluuurdlddrdrruullulduuru,rrddllulurudddrruullulduuurdddrrddlludrruullul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,161.97,145.03,10.68,317.68,209,,5,,,,1711662015529761028,6533d3cadd5bf086329a10d4,4,4,4,,6605e39c44af28cc3bb99caf,5,65f423754adf51958397327d,uldrrrddllulurddrruulluluurddduldrrrddlluuuluurdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8941b35cda2746f5e7b,4,5,5,rrddlludrruulluulu,uluurddldr,rrddlludrruulldlur,rrddlluluruluur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,149.79,141.23,55.24,346.26,228,,5,,,,1711662526985532388,5de83f3b3aa615000a41f831,2,2,3,,6605e517950316db1de545a3,6,65f423754adf51958397327d,luurdldr,rrddlludrruullulduuurdd,luurd,luurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8a11b35cda2746f5e83,2,2,5,udrrddlludrruullulduuurddldrddrruulr,rrddlludrruulldluu,rrddllulurddrruullulduuurddldrddrruulrddlluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,135.84,173.29,271.01,580.15,201,,5,6,6,5,1711662662237311636,633aee1532fb01f8b3146a73,4,5,5,20,6605e63e7dd95b7df5b0459d,6,65f423754adf51958397327d,rrddlludrruulldluudruu,udrrddlludrruulluluurddduldrrrddlluuluurdldrddrruu,luurdldrrldur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,2,2,2,1,4,5,5,6
6605e8bf1b35cda2746f5e8f,2,6,5,u,rrddlludrruullulduuurdd,rrddlludrruulluluurdddd,luurdldr,rrddlludrruullrrddlluluruu,d,luurdldr,rrddlludrruulluluurdddrrddlluludrdrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,123.85,143.69,14.00,281.54,152,,5,,,,1711662852788258225,5c4e4c4e7065de00011f7dcb,4,4,4,,6605e6e535f5cde88360adf7,4,65f423754adf51958397327d,rrddlludrruulluluurdddrrddllulurdd,luurdldr,d,d,rrddlludrruullulduuu,rrddlludrruulldluuurd,luurdldr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8c31b35cda2746f5e91,4,3,4,rrddlludrruullulduuurdddrrddlludrruulld,udrrddlludrruulldlu,udrrddlludrruulluluurddddlur,rrddlludrruulluluurdddrrddlluluuddrdrruullulduruuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,101.70,39,,5,,,,17116625320263780,5f4fef64fd3fc113300fbb44,,,,,6605e5bf1dea4b0f80b7ac93,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8e41b35cda2746f5e9e,2,4,3,udrrddlludrruulluuldduu,luurdldrrldluurd,luurdldrdu,udrrddlluuluuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,7,147.52,142.55,248.31,538.38,222,,5,5,5,5,1711662164639150376,65329cb40d7b7a4be621d48a,2,2,2,12,6605e439a8876c1d190759d5,7,65f423754adf51958397327d,rrddlludrruulluulddu,rrddlludrruulldluudruu,luurdldrrld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,3,5,4,4,5,4,2,3,2,2,2
6605e9001b35cda2746f5ea7,5,5,5,rrddlludrruulldluuurddrrddlludrruullulduu,r,ddddddddduuuuuu,luurd,durrddl,luurd,dur,rrddlludrruullulduuurdddrrddlludrruull,uldrrrddlludrruullulduuurdd,udrrddlludrruullulduuurdddrrddlludrruulld,udrrddlludrruullulduuurdddd,rrddlludrruullulduuurdd,rrddlludrruullulduuurddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,7,170.97,125.34,236.32,532.63,145,,5,3,2,2,171166180359678362,5adf3828dee8590001b05860,2,2,2,17,6605e29344af28cc3bb99c60,7,65f423754adf51958397327d,rrddlludrruullulduuurddddur,rrddlludrruullulduuurdddrrddlluud,rrddlludrruulldluuurd,rrddlludrruulldluruu,rrddlludrruulldlurudluu,rrddlludrruullulduuurdddrrddlludrruulld,rrddlludrruullulduuurdd,rrddlludrruullulduuurdddrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,5,5,5,5,5,5,2,3,3,3,5
6605e9271b35cda2746f5eb3,2,3,3,d,rrddlludrruullulduuurdlddr,udrrddlludrruulluluurdddrrddlluludruuu,udrrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,146.43,90,,5,,,,1711662744276549927,5e7d09e7f0a5a00c4a1ccf96,,,,,6605e654d82d2f6f8e6b1eba,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e9221b35cda2746f5eb1,6,7,7,luurdldr,rrddlludrruulldluuu,luurdldr,rrddlludrruulluluurdldduurdldrddrruul,udrrddlludrruulldlu,luurdldr,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,128.42,68,,5,,,,1711663017772527980,6290348d34fa735379392d3f,,,,,6605e7a244faf825d2babbca,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e9a91b35cda2746f5ed9,7,7,5,rrddlludrruulluluurddldrddrruulld,luurdldrrl,rrddllulurudddrruulldluuu,udrrddlludrruulluluurdldduurddrrddllud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,5,127.88,138.55,6.36,272.79,143,,5,,,,1711661921818867734,60fcdfac81bec43078236e55,3,3,3,,6605e13339c062e9672d224a,5,65f423754adf51958397327d,udrrddlluul,rrddllulurddrruulldluuurddrrddlludrruulldluruuu,udrrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e9b21b35cda2746f5edc,5,5,5,udduuu,u,d,rrddlludrruulldluruu,d,luurdldrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,165.92,148.46,230.91,545.29,263,,5,6,6,6,1711662981136605651,5adf874e066c510001d454f5,4,4,4,11,6605e76edaa295db060f0f68,6,65f423754adf51958397327d,udrrddlludrruullulduuurddldrddrruull,udrrddlludrruulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,4,4,5,5,5,2,3,4,4,5
6605e9b31b35cda2746f5ede,4,3,5,luurdu,rrddlludrruulldluruuldr,luurdldr,rrddlludrruulldluuurddd,luurdldr,udrrddlludrruullulduuurddldrddrruu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,16,5,127.62,146.35,264.93,538.90,168,0,5,4,6,3,1711662286170818510,65cce711ac32789a604de501,1,2,1,,6605e4bc3380fc09a9baba41,5,65f423754adf51958397327d,udrrddlludr,rrddllulurddrruullulduuurdddrrddlludrruu,udrrddlludrruulldluruul,luurdldr,rrddllulurluurddld,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,2,5,5,5,4,6,5,2,2,3,4
6605e9ba1b35cda2746f5ee4,2,5,2,rrddlludrruulldluudru,rrddlludrruulluddluu,luurdldrrld,rrddlludrruulldluuurdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,180.67,144.88,267.03,592.57,209,,5,6,7,6,1711662931696868512,63d837ea31c724120707fc22,5,4,4,47,6605e74746875175bd00d29f,6,65f423754adf51958397327d,udrrddlludrruullulduuurdddrrddlludrruullu,uldrrrddlludrruulldluuu,uldrrrddlludrruulluluurddduulddrrrddllud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,4,3,3,5,6,7,2,4,5,4,5
